0;0;0
-1.0051117;2.6819458;9.1772
-1.6337738;2.4222565;8.88501
-3.8034973;2.1232452;12.039856
-1.4778748;2.4590302;2.3297577
-34.748657;-0.62442017;8.330475
13.122787;-4.215332;12.2308655
-10.919373;-10.696274;15.106384
0.8197937;-9.852936;11.7117
-10.900314;-1.3777466;13.3220825
-9.132584;-2.5081177;9.523834
-12.939713;-5.9141235;9.306152
-0.15382385;-2.5824127;-3.6345062
-4.595337;-7.9167633;-0.9492645
-3.774826;-10.636047;-4.0966797
-1.7631226;-7.977646;-3.4591522
-2.7342682;-11.401337;0.46821594
-0.9073944;-9.870865;-1.0296936
-0.82481384;-10.146393;0.5787964
3.41333;-9.425888;1.2866364
1.1060638;-7.5161285;2.2781677
2.955536;-9.671616;3.0773315
1.3431091;-6.014282;3.0820313
2.61438;-4.8104706;3.4070587
18.994308;-16.327087;10.740799
0.7264404;0.6852875;1.7362213
-3.5748749;-5.7575836;10.316986
5.4540863;-0.28466797;7.158966
7.7790833;-3.0684204;6.2907867
10.440109;-1.6600189;6.6881714
10.5325775;2.5809326;2.3899689
11.293289;2.6921234;3.5257263
8.376236;-0.6945343;-0.76519775
12.1671295;-0.32772827;-0.710968
9.527359;0.082839966;-0.7225952
9.781158;-0.9927063;-2.0812836
9.565659;-0.41381836;-0.63435364
9.072403;-0.38433838;0.87802124
9.666397;-0.6424103;0.31602478
9.511398;-0.6187897;0.39787292
9.464279;-0.7461548;0.1534729
9.605652;-0.7574158;0.17845154
9.470779;-0.73799133;0.35890198
9.492798;-0.7583008;0.20405579
9.516037;-0.77201843;0.28353882
9.531555;-0.7654877;0.27397156
9.511673;-0.7516327;0.19554138
9.514023;-0.7467346;0.3144989
9.455887;-0.961792;0.44950867
9.376999;-0.68699646;0.3264923
9.45871;-0.9343872;0.4174347
9.649582;-0.8226013;0.27963257
9.650513;-0.5481262;0.43695068
8.748169;-0.8525543;0.24153137
9.506134;-1.113266;0.6812897
9.135132;-0.8274994;1.271698
9.793106;-0.7881317;0.76394653
9.170578;-1.8064117;0.99598694
9.333099;-1.9911652;1.4410858
9.366409;-2.5242157;1.349762
9.992645;-3.2584991;0.7081909
8.481155;-3.6086884;2.2684479
8.4021;-3.8964233;2.9803467
8.298325;-3.197464;3.6811523
7.924652;-3.7456818;3.4876862
7.8318634;-4.320175;3.867157
8.237869;-4.3187256;3.6433868
8.049637;-4.691208;5.1944885
7.804886;-4.371155;3.5762634
9.481094;-4.532303;1.4934082
7.288147;-4.8763885;2.807724
7.5460205;-3.5000916;2.9846344
7.9195404;-3.1571503;1.918045
7.4089813;-5.412506;2.666092
8.027496;-4.0711975;2.13414
4.809433;-8.217606;4.497101
7.7384796;-5.335083;7.6634216
14.231476;-2.3002625;9.729614
9.51683;-3.3832245;-0.9700012
11.0842285;-3.2290192;0.2915039
9.783997;1.9781036;1.1821136
6.7866364;4.6398315;-0.9936981
