0;0;0
-0.50205994;3.8853912;10.069717
-1.8371124;4.015686;10.280945
-0.9759369;2.244934;10.111679
-0.1177063;1.659317;10.111618
-0.42771912;1.7325134;8.847366
-17.778412;-12.669556;19.943146
11.162125;-4.1148224;3.468399
31.000946;1.7739868;-4.7309113
-33.67917;-28.964615;30.223297
38.79184;20.292953;-1.5052643
-30.003937;-22.680145;19.800323
16.54396;-7.8896637;2.0668335
-6.2676544;-3.7445068;8.466705
7.447891;-5.7070465;8.641708
5.95607;-5.3497925;8.147903
4.678192;-0.26611328;-0.21728516
21.183304;-0.33226013;1.0080414
10.625931;-2.4898834;-9.241821
-6.3661194;-6.120392;-2.8602142
11.910141;-9.065506;-2.0857239
2.5158691;-6.4535065;-7.93779
3.2368011;-13.494339;1.4649811
-3.0492096;-10.977844;-2.1462402
-3.7826996;-26.826355;0.34413147
3.6500702;-9.297668;1.3418732
6.78331;-13.095291;-2.3952942
1.8744354;-13.651062;-0.17575073
-1.8692322;-5.692917;-6.128372
4.3667145;-14.103363;3.187729
1.0535889;-8.365189;-1.437973
2.262619;-19.6064;2.5226898
-0.29682922;-1.1849365;4.4226227
-5.5753784;-24.261826;4.7684174
2.6069336;-8.773819;0.2758789
2.9792175;-8.462982;-1.8792572
1.3499146;-17.982193;-1.175705
-1.2072144;-2.7805328;-6.0774384
6.9659576;-16.750366;11.370453
2.3625946;-7.710266;-0.5657501
4.825226;-16.25978;-2.969162
-2.3070526;-2.4157257;3.2254333
-4.4318237;-22.190826;-13.716415
-2.51503;-8.51918;0.5467224
-0.28352356;-10.378616;-1.0074463
2.3893585;-22.4487;9.914185
-1.1754456;-1.7934265;2.6686249
-0.5523529;-7.4361877;7.9837036
-0.25308228;-7.4996033;-0.24110413
1.1346741;-10.264832;-1.3180847
-5.558487;-19.559402;2.781189
-0.6877594;-3.685501;0.47070313
0.47755432;-18.76175;-3.7744293
2.776413;-8.419266;4.203018
5.721451;-8.862198;1.67099
-0.45365906;-10.486023;-6.0735474
-0.10383606;-11.169449;0.42086792
-1.7730255;-6.361847;-12.387161
-1.8593445;-9.680374;-4.0225677
-0.12454224;-7.8572235;3.2477264
-1.098587;-15.726746;2.9976654
-0.9461212;-0.9885254;4.313263
-7.7503357;-11.046814;4.785782
2.0942535;-8.234894;-0.37200928
7.3802643;-13.802719;-1.4105835
4.3862762;-17.990265;0.26620483
-5.4872284;-7.7558136;-14.939423
3.4792328;-12.913849;-0.6459198
-0.72499084;-8.044174;1.9125519
-9.6528015;-19.50531;6.5925293
0.5095062;0.01828003;5.3314056
-3.7206726;-11.938248;-3.68219
-1.02742;-8.56015;-1.4776001
10.094833;-17.877289;-6.217392
-1.5279694;-1.2393188;2.9752045
-4.561386;-10.93541;-6.319687
0.7795868;-8.079254;-0.95809937
-1.9578705;-10.170563;0.40538025
-14.306122;-17.536194;4.4922028
0.5163269;-3.0902405;4.0351105
-5.3807526;-4.6989136;-2.1808472
-0.56352234;-8.639389;-0.4558258
0.26927185;-9.966858;-0.78430176
-6.561676;-14.441849;5.0202026
0.39198303;-1.3690338;2.0717316
-1.1171722;-6.7670746;-7.0134277
-2.7921448;-6.5250854;-1.3062134
1.6143799;-9.63501;0.1880188
-0.7408142;-9.518478;1.1087341
-1.2463379;-7.728836;-1.1143036
-1.748352;-10.118378;-3.101242
-5.9039307;-0.96765137;7.5324707
0.4108429;-8.110245;-1.6038055
1.1118011;-10.990906;-0.84246826
-2.7855682;-15.341919;1.7737732
0.753006;-4.937195;0.07545471
1.9992828;-9.112183;2.1900787
3.1659393;-11.570969;-0.36645508
0.5151062;-12.088638;-0.4815216
-1.281311;-10.565048;-0.13548279
-4.153824;-10.152954;0.7824402
-5.6793365;-9.915146;0.6261444
-1.8795624;-12.152603;0.1671753
5.0471344;-9.541855;5.5029144
0.75642395;-7.197403;3.1197815
5.2145386;-2.1483154;7.3177185
4.901169;1.7400513;7.6551514
-3.2524414;8.405487;7.09581
-1.470047;5.5828705;8.923538
1.5074158;4.7534485;8.667297
